name repository,creator user,url_html issue,url_api issue,title,body,state,pull request,data open,updated at
fabric-sdk-go,ahmed-masud,https://github.com/hyperledger/fabric-sdk-go/pull/15,https://api.github.com/repos/hyperledger/fabric-sdk-go/issues/15,Merge pull request #1 from hyperledger/master,Updating to latest fabric,closed,True,2018-10-18 21:01:47,2018-10-18 21:02:12
fabric-sdk-go,plong0723,https://github.com/hyperledger/fabric-sdk-go/pull/14,https://api.github.com/repos/hyperledger/fabric-sdk-go/issues/14,support packaging in windows environment,"support packaging in windows environment
Signed-off-by: plong0723 <4602237@qq.com>",closed,True,2018-08-22 07:15:10,2018-08-22 07:45:31
fabric-sdk-go,plong0723,https://github.com/hyperledger/fabric-sdk-go/pull/13,https://api.github.com/repos/hyperledger/fabric-sdk-go/issues/13,support packaging in windows environment,support packaging in windows environment,closed,True,2018-08-22 07:10:24,2018-08-22 07:10:54
fabric-sdk-go,plong0723,https://github.com/hyperledger/fabric-sdk-go/pull/12,https://api.github.com/repos/hyperledger/fabric-sdk-go/issues/12,support packaging in windows environment,support packaging in windows environment,closed,True,2018-08-22 07:00:57,2018-08-22 07:01:23
fabric-sdk-go,plong0723,https://github.com/hyperledger/fabric-sdk-go/pull/11,https://api.github.com/repos/hyperledger/fabric-sdk-go/issues/11,support packaging in windows environment,support packaging in windows environment,closed,True,2018-08-22 06:55:33,2018-08-22 07:15:28
fabric-sdk-go,plong0723,https://github.com/hyperledger/fabric-sdk-go/pull/10,https://api.github.com/repos/hyperledger/fabric-sdk-go/issues/10,support packaging in windows environment,support packaging in windows environment,closed,True,2018-08-22 06:10:01,2018-08-22 06:54:38
fabric-sdk-go,zhuqiuyang,https://github.com/hyperledger/fabric-sdk-go/pull/9,https://api.github.com/repos/hyperledger/fabric-sdk-go/issues/9,Update user_data_mgmt_test.go,"Fix words error.

Signed-off-by: zhuqiuyang <acezqy@gmail.com>",closed,True,2018-07-19 02:21:53,2018-07-19 02:55:44
fabric-sdk-go,bagaking,https://github.com/hyperledger/fabric-sdk-go/pull/8,https://api.github.com/repos/hyperledger/fabric-sdk-go/issues/8,aes.go pkcs7Padding BlockSize Error,"error when len(src) == pkcs7Padding

Signed-off-by: bagaking<kinghand@foxmail.com>",closed,True,2018-07-11 07:48:04,2018-07-11 07:53:16
fabric-sdk-go,mahima-manik,https://github.com/hyperledger/fabric-sdk-go/pull/7,https://api.github.com/repos/hyperledger/fabric-sdk-go/issues/7,Typing error,There was an unnecessary // in the path of entityMatcherLocal. Kindly correct,closed,True,2018-06-26 12:20:45,2018-06-27 12:46:56
fabric-sdk-go,gocuntian,https://github.com/hyperledger/fabric-sdk-go/pull/6,https://api.github.com/repos/hyperledger/fabric-sdk-go/issues/6,Update utils.go,test JoinChannel ,closed,True,2018-04-09 03:07:43,2018-04-09 03:09:23
fabric-sdk-go,cyberwave,https://github.com/hyperledger/fabric-sdk-go/pull/5,https://api.github.com/repos/hyperledger/fabric-sdk-go/issues/5,Update channel_client_test.go,fix the testQuery and err print,closed,True,2017-11-24 06:23:10,2018-03-18 03:54:55
fabric-sdk-go,kutenglaoshu,https://github.com/hyperledger/fabric-sdk-go/pull/4,https://api.github.com/repos/hyperledger/fabric-sdk-go/issues/4,Modify path.Join to filepath.Join,In order to compatible windows path,closed,True,2017-10-26 09:29:29,2017-11-21 05:00:31
fabric-sdk-go,mychewcents,https://github.com/hyperledger/fabric-sdk-go/pull/3,https://api.github.com/repos/hyperledger/fabric-sdk-go/issues/3,Corrected the BaseSetupImpl on Line 21 of end_to_end_test.go,"Line 21 is missing an '&' for the BaseSetupImpl. This gives error of: ""undefined: BaseSetupImpl"", when we run the command: ""go test end_to_end_test.go base_test_setup.go""

Line 49 has extra '&' for the 'testSetup' variable. It gives an error of: ""cannot use &testSetup (type **BaseSetupImpl) as type *BaseSetupImpl in argument to moveFunds""",closed,True,2017-08-03 12:04:43,2017-08-18 00:31:59
