name repository,url,url html,created by,title,body,assignees,# commit,created at,updated at,closed at,is merged,merged at,merged by,mergeable state,mergeable,state
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/1,https://github.com/kubernetes/gengo/pull/1,lavalamp,add .travis.yml,,[],1,2016-08-30 02:59:02,2016-08-30 03:04:40,2016-08-30 03:04:40,True,2016-08-30 03:04:40,lavalamp,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/2,https://github.com/kubernetes/gengo/pull/2,lavalamp,set import path in .travis.yml; fix import-boss,,[],4,2016-08-30 03:08:46,2016-08-30 03:57:33,2016-08-30 03:57:33,True,2016-08-30 03:57:33,lavalamp,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/3,https://github.com/kubernetes/gengo/pull/3,lavalamp,Travis,,[],2,2016-08-30 04:24:02,2016-08-30 04:25:39,2016-08-30 04:25:39,True,2016-08-30 04:25:39,lavalamp,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/4,https://github.com/kubernetes/gengo/pull/4,mbohlool,Add Finalize method to Generator interface.,,[],1,2016-09-02 22:31:14,2016-09-03 21:42:48,2016-09-03 21:42:48,True,2016-09-03 21:42:48,lavalamp,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/5,https://github.com/kubernetes/gengo/pull/5,lavalamp,"Channels deserve names, too",,['thockin'],1,2016-09-03 21:07:58,2016-09-06 05:58:52,2016-09-06 05:59:14,True,2016-09-06 05:58:52,lavalamp,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/6,https://github.com/kubernetes/gengo/pull/6,lavalamp,Only add to tracker if it's non-local,"Import tracker was supposed to handle this case, but it seems local package was never plumbed through. Maybe lost in the protobuf addition?
",['smarterclayton'],1,2016-09-06 05:57:53,,2018-02-26 05:12:15,False,,,unstable,True,open
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/7,https://github.com/kubernetes/gengo/pull/7,sttts,generated DeepCopy without a function on a struct pointer is wrong,"Cherry pick of https://github.com/kubernetes/kubernetes/pull/32049.
",['lavalamp'],1,2016-09-07 07:31:29,2016-09-07 16:48:49,2016-09-07 16:48:50,True,2016-09-07 16:48:49,lavalamp,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/8,https://github.com/kubernetes/gengo/pull/8,lavalamp,Cherrypick Unsorted List,"From https://github.com/kubernetes/kubernetes/pull/31112
",[],1,2016-09-07 23:21:40,2016-09-07 23:26:56,2016-09-07 23:26:56,True,2016-09-07 23:26:56,lavalamp,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/9,https://github.com/kubernetes/gengo/pull/9,lavalamp,make test happy for the moment,"We should probably move this directory in, but for now make the test green.
",[],1,2016-09-07 23:30:07,2016-09-07 23:40:44,2016-09-07 23:40:44,True,2016-09-07 23:40:44,lavalamp,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/10,https://github.com/kubernetes/gengo/pull/10,smarterclayton,Add a defaulter-gen that coalesces individual defaulters,"Creates top level SetObjectDefaults_ methods for specific types using
individual type defaulter functions (named `SetDefaults_TYPE`).

xref kubernetes/kubernetes#33352
","['lavalamp', 'mbohlool']",1,2016-09-25 03:50:50,2016-09-29 16:53:17,2016-09-29 16:53:17,True,2016-09-29 16:53:17,smarterclayton,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/12,https://github.com/kubernetes/gengo/pull/12,smarterclayton,Extract function comments,"Allows generators like defaulters and conversions to use information
about generated conversions.

@wojtek-t extracted from the unsafe conversions work
",[],1,2016-10-19 04:04:15,2016-10-24 06:54:39,2016-10-24 06:54:39,True,2016-10-24 06:54:39,wojtek-t,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/13,https://github.com/kubernetes/gengo/pull/13,thockin,Fix go vet warning,"

<!-- Reviewable:start -->
This change is [<img src=""https://reviewable.kubernetes.io/review_button.svg"" height=""34"" align=""absmiddle"" alt=""Reviewable""/>](https://reviewable.kubernetes.io/reviews/kubernetes/gengo/13)
<!-- Reviewable:end -->
",[],1,2016-10-24 06:58:14,2017-11-27 23:41:27,2017-11-27 23:41:27,False,,,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/15,https://github.com/kubernetes/gengo/pull/15,thockin,Defaulter: emit no-op files,"The tag said to process a directory.  If we don't emit the result file, the
kubernetes Make sysyetm will detect that this file is missing and repeatedly
try to generate it on every build.

Once this goes in, I will re-vendor it into the kube repo.

@wojtek-t 
","['smarterclayton', 'wojtek-t']",1,2016-10-26 17:28:56,2016-10-27 18:58:34,2017-11-27 23:39:24,True,2016-10-27 18:58:34,smarterclayton,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/16,https://github.com/kubernetes/gengo/pull/16,ncdc,Protobuf: allow dashes in package names,"Convert - to _ for protobuf package names to allow protobuf code generation
support for go packages that have - in their names.

xref https://github.com/kubernetes/kubernetes/pull/33412

cc @smarterclayton 
",[],1,2016-10-27 18:29:04,2016-10-27 18:58:43,2016-10-27 20:12:56,True,2016-10-27 18:58:43,smarterclayton,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/18,https://github.com/kubernetes/gengo/pull/18,liggitt,"Export unregistered deep copy functions, use custom DeepCopy impls","Makes use of custom DeepCopy functions if defined (so we can define DeepCopy for types with unexported fields, and not switch to shallow copy in the middle of deep copy)

Adds function that returns generated deepcopy functions if they are not registered (see use at https://github.com/kubernetes/kubernetes/pull/35728/commits/cd69db639ae098e96b371c7aa774679dc90a3acb, sample generated diff at https://github.com/kubernetes/kubernetes/pull/35728/commits/bfb3a7eb007476283870d7fd1f2e2b0d2df71927)


<!-- Reviewable:start -->
This change is [<img src=""https://reviewable.kubernetes.io/review_button.svg"" height=""34"" align=""absmiddle"" alt=""Reviewable""/>](https://reviewable.kubernetes.io/reviews/kubernetes/gengo/18)
<!-- Reviewable:end -->
",['lavalamp'],2,2016-11-05 05:10:17,2016-11-23 01:10:17,2016-11-23 14:21:47,True,2016-11-23 01:10:17,lavalamp,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/19,https://github.com/kubernetes/gengo/pull/19,ncdc,Fix skipping - protobuf fields,"@smarterclayton

<!-- Reviewable:start -->
---
This change is [<img src=""https://reviewable.kubernetes.io/review_button.svg"" height=""34"" align=""absmiddle"" alt=""Reviewable""/>](https://reviewable.kubernetes.io/reviews/kubernetes/gengo/19)
<!-- Reviewable:end -->
",['smarterclayton'],1,2016-11-21 21:06:48,2016-11-21 21:58:22,2016-11-21 21:58:22,True,2016-11-21 21:58:22,smarterclayton,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/21,https://github.com/kubernetes/gengo/pull/21,thockin,"Accumulated cleanups, logging, and a test!","As ""leisure time"" I wanted to see about applying gengo deepcopy to non-kube projects.  Not surprisingly, it didn't work in obvious ways, so I set out to fix it.  My list got long quickly, so here is part 1.

This represents some better logging to help me figure out what was not working, and I added a test to check ""golden"" output.  It's rudimentary for now, but it can expand.
","['lavalamp', 'wojtek-t']",4,2016-12-30 00:52:58,2016-12-30 22:40:44,2017-11-27 23:39:28,True,2016-12-30 22:40:44,thockin,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/22,https://github.com/kubernetes/gengo/pull/22,thockin,Optimize deepcopy for primitives,"As part of #21 (upon which this builds, only the last 2 commits are this PR proper), I realized deepcopy was being dumb.","['lavalamp', 'wojtek-t']",3,2016-12-30 00:56:01,2017-01-03 07:30:41,2017-11-27 23:39:30,True,2017-01-03 07:30:41,wojtek-t,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/23,https://github.com/kubernetes/gengo/pull/23,thockin,Use strong type for pkg-paths when parsing,"This makes the code easier to comprehend.  This commit also sanitizes how
import paths are canonicalized, which in turn allows `./path` package names to
work.","['lavalamp', 'wojtek-t']",9,2016-12-30 01:00:29,2017-01-03 10:07:51,2017-11-27 23:39:32,True,2017-01-03 10:07:51,wojtek-t,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/25,https://github.com/kubernetes/gengo/pull/25,thockin,Bump years in generated files to appease tests,,['wojtek-t'],1,2017-01-03 01:21:56,2017-01-03 01:22:13,2017-11-27 23:39:29,True,2017-01-03 01:22:13,thockin,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/26,https://github.com/kubernetes/gengo/pull/26,thockin,Add a deepcopy testcase for pointers,,"['lavalamp', 'wojtek-t']",1,2017-01-03 17:23:18,2017-01-03 18:02:55,2017-11-27 23:39:35,True,2017-01-03 18:02:55,lavalamp,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/27,https://github.com/kubernetes/gengo/pull/27,deads2k,make import-boss attempt to look in the vendor folder,"As we split out the genericapiserver, we need to enforce import requirements.  `staging/k8s.io/genericapiserver` is used as a vendored folder when building kube, so the `.import_restrictions` file exists in the vendor folder.

I know some effort went into removing kube references from this code, so I'm looking for recommendations to make this code generic.  I'm not very familiar with this repo.

I stumbled into this problem while working on https://github.com/kubernetes/kubernetes/pull/39384 .  I can commit that pull and continue for a while without `import-boss`, but I'd really like to have it.",[],1,2017-01-03 21:01:00,2017-02-28 13:43:07,2017-02-28 13:43:07,False,,,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/28,https://github.com/kubernetes/gengo/pull/28,thockin,Deepcopy tests for slices and manual DeepCopy methods,Amazing the things you find when you test.,"['lavalamp', 'wojtek-t']",3,2017-01-04 07:32:42,2017-01-17 06:05:51,2017-11-27 23:39:35,True,2017-01-17 06:05:51,thockin,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/29,https://github.com/kubernetes/gengo/pull/29,deads2k,update apimachinery package to match current state,"https://github.com/kubernetes/kubernetes/pull/39475 moves the apimachinery to a logically separate repo under staging.  This updates the packages to match what will be coming.

@lavalamp ",[],1,2017-01-05 21:10:38,2017-01-10 21:48:53,2017-01-10 21:48:53,True,2017-01-10 21:48:53,thockin,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/31,https://github.com/kubernetes/gengo/pull/31,deads2k,handle vendoring for canonicalization,"The `.ImportPath` from `build` produces a file reference, not the canonical package import path.  This results in package imports like this: `pkgfoo ""k8s.io/kubernetes/vendor/k8s.io/fake-dep/pkgfoo""`.

I attempted to handle this by rewriting the import just prior to serialization, but that doesn't handle cases where the package is used to inspect functions.  Because it doesn't rewrite the package path when its discovered, the package is wrong for any comparison against that package. In particular, this check here in conversion fails https://github.com/kubernetes/kubernetes/blob/master/cmd/libs/go2idl/conversion-gen/generators/conversion.go#L144, because it compares `k8s.io/kubernetes/vendor/k8s.io/apimachinery/pkg/conversion.Scope` against `k8s.io/apimachinery/pkg/conversion.Scope`.

This patch will mis-identify a package that is actually called `vendor`, but it does correctly handle nesting at any level.  It does
 1.  `k8s.io/kubernetes/vendor/github.com/foo/bar` -> ` github.com/foo/bar`
 2. `k8s.io/contrib/some/vendor/github.com/foo/bar` -> ` github.com/foo/bar`
 3. `k8s.io/contrib/vendor/github.com/foo/bar` -> `github.com/foo/bar`

I think this is better than our current state today, we have no ""vendor"" package anywhere dep'ed in today and someone would have to be kind of crazy to make it.

@thockin @lavalamp ",[],1,2017-01-10 14:37:43,2017-01-10 21:48:44,2017-01-10 21:48:44,True,2017-01-10 21:48:44,thockin,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/32,https://github.com/kubernetes/gengo/pull/32,sttts,deepcopy-gen: make deepcopy statically typed and without reflection,"Counterpart of https://github.com/kubernetes/kubernetes/pull/36412

TODO:
- [x] update documentation
- [x] add tests",[],5,2017-01-11 18:22:18,2017-07-17 16:11:03,2017-07-17 16:11:03,True,2017-07-17 16:11:03,smarterclayton,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/33,https://github.com/kubernetes/gengo/pull/33,smarterclayton,Preserve the filesystem location of a type,"When dealing with vendored directories, we occasionally need to look at
the file path location. Copy the absPath for the package into the
package info so we have it available later in the gengo pipeline.

@deads2k @sttts @ncdc needed for kubernetes/kubernetes#39764",[],1,2017-01-12 17:22:36,2017-01-12 17:31:49,2017-01-12 17:31:49,True,2017-01-12 17:31:49,smarterclayton,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/34,https://github.com/kubernetes/gengo/pull/34,smarterclayton,Tolerate vendored directories being scanned,"Some packages may appear multiple times while traversing a tree (a
package vendored by two separate sub vendors). Preserve the first to
prevent types from being redefined.

In defaulter-gen, handle paths that contain /vendor/ by treating them as
top level packages.

Extracted from kubernetes/kubernetes#39916",[],1,2017-01-15 23:42:13,2017-01-16 19:45:43,2017-01-17 05:45:43,True,2017-01-16 19:45:43,smarterclayton,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/35,https://github.com/kubernetes/gengo/pull/35,fate-grand-order,fix typo,Signed-off-by: fate-grand-order <chenjg@harmonycloud.cn>,[],1,2017-01-16 06:38:03,2017-01-17 06:32:16,2017-01-17 06:32:16,True,2017-01-17 06:32:16,thockin,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/36,https://github.com/kubernetes/gengo/pull/36,fate-grand-order,"fix misspell ""variable"" in types.go",,[],1,2017-01-18 03:29:00,2017-01-18 04:26:03,2017-01-18 04:26:03,True,2017-01-18 04:26:03,thockin,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/37,https://github.com/kubernetes/gengo/pull/37,smarterclayton,Allow deepcopy to tolerate generating packages under /vendor/,"Adjust the output path of the package to be within the vendor directory,
even if the source path is normalized to the short path (i.e.
k8s.io/apimachinery/pkg/apis/meta/v1 should be generated under
k8s.io/kubernetes/vendor/k8s.io/apimachinery/pkg/apis/meta/v1).

A future change to gengo should handle this for all generators rather
than requiring per generator changes.

Extracted from kubernetes/kubernetes#40178

@sttts @deads2k",[],1,2017-01-23 18:50:04,2017-01-23 19:16:49,2017-01-23 19:16:49,True,2017-01-23 19:16:49,smarterclayton,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/38,https://github.com/kubernetes/gengo/pull/38,k82cn,WIP: Generated nested obj func.,part of https://github.com/kubernetes/kubernetes/pull/39713 ,[],1,2017-01-29 10:17:12,2017-02-13 16:16:11,2017-02-13 16:16:11,False,,,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/40,https://github.com/kubernetes/gengo/pull/40,spzala,Fix lint failures in the deepcopy-gen,"The changes in this patch takes care of lint failures resulted due to
deepcopy generated files. The total numbers of such lint failures are
around fifty errors. There are main three types of lint errors,
1. Generated functions name have underscore in them.
2. Generated functions are missing comment.
3. Some of the generated functions have unnecessary 'else' block for a given
   'if' loop.
For example, in the generated code, few of fifity some total failures are:
/zz_generated.deepcopy.go:60:6: don't use underscores in Go names;
/zz_generated.deepcopy.go:60:1: exported function should have comment or
be unexported
/zz_generated.deepcopy.go:116:10: if block ends with a return statement,
so drop this else and outdent its block",[],4,2017-02-21 18:47:33,2017-07-26 13:36:23,2017-07-26 13:36:23,False,,,dirty,False,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/41,https://github.com/kubernetes/gengo/pull/41,spzala,Fix lint failures in the defaulter generated files,"The changes in this patch takes care of lint failures resulted due to
defaulter generated files. There are main two types of lint errors,
1. Generated functions name have underscore in them.
2. Generated functions are missing comment.

For example, in the generated code, some of the failures are:
zz_generated.defaults.go:53:6: don't use underscores in Go names…
zz_generated.defaults.go:38:1: exported function SetObjectDefaults_Binding
should have comment or be unexported..",[],1,2017-03-02 17:45:01,2017-07-26 13:37:16,2017-07-26 13:37:16,False,,,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/42,https://github.com/kubernetes/gengo/pull/42,pwittrock,Fix bug in generating vars / consts,,[],1,2017-03-10 23:49:12,2017-03-10 23:53:51,2017-03-10 23:53:51,True,2017-03-10 23:53:51,lavalamp,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/44,https://github.com/kubernetes/gengo/pull/44,sttts,deepcopy: add interface promotion for embedded structs,"Based on https://github.com/kubernetes/gengo/pull/32

```golang
+// In addition, if a type T embeds another type T' which implements deepcopy for
 +// an interface, this property if promoted to T and the respecitve DeepCopyInterfaceName
 +// is also generated, i.e. those +k8s:deepcopy-gen:interfaces tags are applied
 +// transitively if types are anonymously embedded.
 +//
 +// Note: types can be tagged with +k8s:deepcopy-gen:interfaces and +k8s:deepcopy-gen=false
 +// at the same time. Then no methods are generated, but this property can be promoted
 +// to other types via embeddings (and those will get the auto-generated DeepCopyInterfaceName
 +// methods). E.g. TypeMeta is such a type in Kubernetes. This makes it easy to apply the
 +// tag one struct only, and all types embedding that struct will implement the given
 +// interfaces. No manual tagging is neccessary then.
 +//
```",[],5,2017-04-10 08:02:02,2018-01-02 08:59:35,2018-01-02 08:59:35,False,,,dirty,False,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/45,https://github.com/kubernetes/gengo/pull/45,spzala,Fix some of the straightforward lint failures in the deepcopy-gen,"The changes in this patch takes care of lint failures resulted due to
deepcopy generated files. The total numbers of such lint failures are
around fifty errors. There are main three types of lint errors,
1. Generated public functions are missing comment.
2. Some of the generated functions have unnecessary 'else' block for a given
   'if' loop.
The third type of lint failure requires removing underscore from function
names, which is not modified in this PR as it requires further discussion
and consensus.
For example, in the generated code, few of fifity some total failures are:
/zz_generated.deepcopy.go:60:1: exported function should have comment or
be unexported
/zz_generated.deepcopy.go:116:10: if block ends with a return statement,
so drop this else and outdent its block",[],1,2017-04-19 14:42:07,2017-04-20 04:21:25,2017-04-20 13:06:46,True,2017-04-20 04:21:25,thockin,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/46,https://github.com/kubernetes/gengo/pull/46,spzala,Fix if loop related lint failures in the deepcopy-gen,"The changes in this patch takes care of lint failures due to unreachable
else statements. For example one of the failures is,
/zz_generated.deepcopy.go:116:10: if block ends with a return statement,
so drop this else and outdent its block",[],1,2017-04-20 17:51:42,2017-04-27 23:35:12,2017-05-15 13:28:04,True,2017-04-27 23:35:12,thockin,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/47,https://github.com/kubernetes/gengo/pull/47,caesarxuchao,Udpates deepcopy-gen to allow input types being defined in a different pacakge,"api/v1/types.go is moved to staging in https://github.com/kubernetes/kubernetes/pull/44784, and will be moved to its own repo in the future. This breaks deepcopy-gen's assumption that types are defined at the same location as the output deepcopy functions. This PR adds required flexibility to deepcopy-gen.

One can specify the location input types with `types` key, the value will be the relative dir to where the types are defined (see https://github.com/caesarxuchao/kubernetes/commit/02ea1c78c4cf36f430fed204d200f9389f80b764):
```golang
+k8s:deepcopy-gen=package,register,types=../../../vendor/k8s.io/api/core/v1
```

The example output is at https://github.com/caesarxuchao/kubernetes/commit/d4afd56fb996d4c0dc9fe019ee51cd1906b5e24e. It's effectively the same as the manual changes i made to deepcopy functions in https://github.com/kubernetes/kubernetes/pull/44784.
",[],1,2017-04-24 18:57:36,2017-04-25 21:20:47,2017-04-25 21:20:47,False,,,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/48,https://github.com/kubernetes/gengo/pull/48,spzala,Remove literal line number,"Travis is failing lately without any obvious reason with this particular
error with line number. Working with thockin to fix it. ",[],1,2017-04-24 20:38:50,2017-04-24 21:17:21,2017-04-24 21:17:21,True,2017-04-24 21:17:21,thockin,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/49,https://github.com/kubernetes/gengo/pull/49,caesarxuchao,remove init func from deepcopy.go,"Removing these lines: https://github.com/kubernetes/kubernetes/blob/master/pkg/api/v1/zz_generated.deepcopy.go#L31-L33

They should be registered here:
https://github.com/kubernetes/kubernetes/blob/master/pkg/api/v1/register.go#L37

@lavalamp can you take a look? Thanks.",[],1,2017-04-25 00:37:50,2017-04-27 21:18:27,2017-04-27 21:18:27,False,,,unknown,,closed
gengo,https://api.github.com/repos/kubernetes/gengo/pulls/50,https://github.com/kubernetes/gengo/pull/50,thockin,Add output tests for deepcopy,These are pretty basic tests but enough to look at for a start.,['caesarxuchao'],1,2017-04-25 04:06:22,2017-04-26 04:16:30,2017-11-27 23:39:40,True,2017-04-26 04:16:30,thockin,unknown,,closed
