name repository,creator user,url_html issue,url_api issue,title,body,state,pull request,data open,updated at
fabric-sdk-node,longcoding,https://github.com/hyperledger/fabric-sdk-node/pull/18,https://api.github.com/repos/hyperledger/fabric-sdk-node/issues/18,Apply the configSetting in the channel initialize function.,"sdk_utils.setConfigSetting does not apply to channel.initialize when client is created and channel is automatically generated.

When channel.initialize does not have the request values discover and as_localhost, sdk_utils.getConfigSetting can be used to fetch the values and apply them.

Also, discovery-cache-life can be set at channel.initialize.",closed,True,2019-02-26 15:36:50,2019-02-26 15:40:20
fabric-sdk-node,jin-jehmi,https://github.com/hyperledger/fabric-sdk-node/pull/17,https://api.github.com/repos/hyperledger/fabric-sdk-node/issues/17, Apply the configSetting in the channel initialize function.,"sdk_utils.setConfigSetting does not apply to channel.initialize when client is created and channel is automatically generated.

When channel.initialize does not have the request values discover and as_localhost, sdk_utils.getConfigSetting can be used to fetch the values and apply them.

Also, discovery-cache-life can be set at channel.initialize.
",closed,True,2019-02-26 15:32:00,2019-02-26 15:34:30
fabric-sdk-node,aldredb,https://github.com/hyperledger/fabric-sdk-node/pull/16,https://api.github.com/repos/hyperledger/fabric-sdk-node/issues/16,Added fix for couchdbwallet delete key,Delete function requires _rev parameter.,closed,True,2019-02-22 05:23:35,2019-02-22 05:59:21
fabric-sdk-node,aerchen,https://github.com/hyperledger/fabric-sdk-node/pull/15,https://api.github.com/repos/hyperledger/fabric-sdk-node/issues/15,delete offline peers from _channel_peers map of channel instance to r…,delete offline peers from _channel_peers map of channel instance to reduce invalid request,open,True,2019-01-25 09:39:42,2019-02-28 17:14:07
fabric-sdk-node,abhishekbalam,https://github.com/hyperledger/fabric-sdk-node/pull/14,https://api.github.com/repos/hyperledger/fabric-sdk-node/issues/14,Removed additional characters at the end of README,,closed,True,2018-09-25 08:45:50,2018-10-17 13:23:27
fabric-sdk-node,transdigiware,https://github.com/hyperledger/fabric-sdk-node/pull/13,https://api.github.com/repos/hyperledger/fabric-sdk-node/issues/13,[FAB-3492] Do not allow grpc 1.3.0 or greater,"Change-Id: Ic81eee4c357857322aeab29da9c089e253ea71cf
Signed-off-by: Simon Stone <sstone1@uk.ibm.com>",closed,True,2018-09-15 21:43:13,2018-09-20 01:51:19
fabric-sdk-node,transdigiware,https://github.com/hyperledger/fabric-sdk-node/pull/12,https://api.github.com/repos/hyperledger/fabric-sdk-node/issues/12,[FAB-3492] Do not allow grpc 1.3.0 or greater,"Change-Id: Ic81eee4c357857322aeab29da9c089e253ea71cf
Signed-off-by: Simon Stone <sstone1@uk.ibm.com>",closed,True,2018-09-15 21:42:49,2018-09-20 01:51:03
fabric-sdk-node,Dpk28,https://github.com/hyperledger/fabric-sdk-node/pull/11,https://api.github.com/repos/hyperledger/fabric-sdk-node/issues/11,Error Handling Correction,"Proper error handling changes for ""File not found"" exception",closed,True,2018-09-03 09:25:46,2018-09-20 01:50:51
fabric-sdk-node,ozt88,https://github.com/hyperledger/fabric-sdk-node/pull/10,https://api.github.com/repos/hyperledger/fabric-sdk-node/issues/10,getPeersForOrgOnChannel should return channel_peer,"org_peer doesn't have role information

[composer-connector-hlfv1/hlfconnection.js](https://github.com/hyperledger/composer/blob/master/packages/composer-connector-hlfv1/lib/hlfconnection.js) getChannelPeersInOrg function using this.
But there are no role info in org_peer. If this returns channel_peer, then I will be work.

Signed-off-by: ozt88 <kl1467@gmail.com>",closed,True,2018-07-05 09:04:11,2018-07-05 10:27:51
fabric-sdk-node,ozt88,https://github.com/hyperledger/fabric-sdk-node/pull/9,https://api.github.com/repos/hyperledger/fabric-sdk-node/issues/9,getPeersForOrgOnChannel return channel_peer,"org_peer doesn't have role information

[composer-connector-hlfv1/hlfconnection.js](https://github.com/hyperledger/composer/blob/master/packages/composer-connector-hlfv1/lib/hlfconnection.js) getChannelPeersInOrg function using this.
But there are no role info in org_peer. If this returns channel_peer, then I will be work.

",closed,True,2018-07-05 08:41:45,2018-07-05 08:50:48
fabric-sdk-node,xushengyang,https://github.com/hyperledger/fabric-sdk-node/pull/8,https://api.github.com/repos/hyperledger/fabric-sdk-node/issues/8,Update Remote.js,change timeout 60s,closed,True,2018-06-08 01:45:37,2018-06-08 01:47:50
fabric-sdk-node,sjmcnamara,https://github.com/hyperledger/fabric-sdk-node/pull/7,https://api.github.com/repos/hyperledger/fabric-sdk-node/issues/7,Update README.md,"Various markdown and command errors; 
- fix mac install markup link
- add link for brew install instructions
- fix CLI args for gnu-tar install instructions 

Signed-off-by: Stephen McNamara <sjmcnamara@gmail.com>",closed,True,2018-02-07 15:55:56,2018-02-07 16:05:02
fabric-sdk-node,VoR0220,https://github.com/hyperledger/fabric-sdk-node/pull/6,https://api.github.com/repos/hyperledger/fabric-sdk-node/issues/6,typo correction,Simple typo fix,closed,True,2017-10-23 18:26:19,2018-02-22 20:29:07
fabric-sdk-node,luotianwen,https://github.com/hyperledger/fabric-sdk-node/pull/5,https://api.github.com/repos/hyperledger/fabric-sdk-node/issues/5,update,get all update ,closed,True,2017-09-13 08:19:47,2017-10-12 04:31:09
fabric-sdk-node,luotianwen,https://github.com/hyperledger/fabric-sdk-node/pull/4,https://api.github.com/repos/hyperledger/fabric-sdk-node/issues/4,Master,,closed,True,2017-09-11 06:48:40,2017-09-11 06:49:54
fabric-sdk-node,shumin1027,https://github.com/hyperledger/fabric-sdk-node/pull/3,https://api.github.com/repos/hyperledger/fabric-sdk-node/issues/3,"add the function ""queryBlockByTxID""","Add the ""queryBlockByTxID"" method to the ""Channel"" class to support query the block info by 
transactionID",closed,True,2017-06-29 12:32:26,2017-06-29 16:54:41
fabric-sdk-node,chrisfries,https://github.com/hyperledger/fabric-sdk-node/pull/2,https://api.github.com/repos/hyperledger/fabric-sdk-node/issues/2,Update node dependency to official npm relese,,closed,True,2017-04-04 12:50:37,2017-05-08 07:06:14
