name repository,url,url html,created by,title,body,assignees,# commit,created at,updated at,closed at,is merged,merged at,merged by,mergeable state,mergeable,state
klog,https://api.github.com/repos/kubernetes/klog/pulls/1,https://github.com/kubernetes/klog/pull/1,dims,Switch package names after initial import,"Added a .travis.yml as well for testing

Change-Id: Idf891e1bc4333e69da9535113702d802efd7993d",[],1,2018-10-25 22:28:11,2018-10-25 22:36:36,2018-10-25 22:36:37,False,,,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/2,https://github.com/kubernetes/klog/pull/2,dims,Switch package names after initial import,Change-Id: Idf891e1bc4333e69da9535113702d802efd7993d,[],1,2018-10-25 22:38:07,2018-10-25 22:38:16,2018-11-20 20:29:06,True,2018-10-25 22:38:16,dims,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/3,https://github.com/kubernetes/klog/pull/3,dims,Add .travis.yml,Change-Id: I56aee7ef85509e0336b1b1fc239cfd1003e5b2ee,[],1,2018-10-25 22:40:45,2018-10-25 22:58:32,2018-11-20 20:29:05,True,2018-10-25 22:58:32,dims,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/4,https://github.com/kubernetes/klog/pull/4,dims,Add option log-file,"- Move all flag initialization to a single init() block
- add a new option `log-file`
- Avoid creating directories when `log-file` is specified

Change-Id: I76a79dcbcec0587f8056637577bf53ece370896a",[],1,2018-10-25 23:24:04,2018-10-25 23:26:30,2018-11-20 20:29:04,True,2018-10-25 23:26:30,dims,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/5,https://github.com/kubernetes/klog/pull/5,dims,Ability to redirect glog output to an alternate destination,Change-Id: Ic1ab5beaaf65db686078add4fb71948ce1e8b638,[],1,2018-10-25 23:38:03,2018-10-25 23:42:40,2018-11-20 20:29:05,True,2018-10-25 23:42:40,dims,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/6,https://github.com/kubernetes/klog/pull/6,dims,Do not check flag parsing,"Undo the change from:
https://github.com/golang/glog/commit/65d674618f712aa808a7d0104131b9206fc3d5ad

As this change is NOT present in the vendored glog in k/k:
https://github.com/golang/glog/compare/44145f04b68cf362d9c4df2182967c2275eaefed...HEAD

Also, it just breaks stuff (see comments in url above)

Change-Id: I90774b10929064c241d2a41c2b30d8bb9be833ca",[],1,2018-10-26 00:01:55,2018-10-26 00:32:10,2018-11-20 20:29:03,True,2018-10-26 00:32:10,dims,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/7,https://github.com/kubernetes/klog/pull/7,dims,Add examples,"- Added example for the `SetOutput` API
- Added example for the `log_file` command line option

Change-Id: I8e34a3d3a3667975e56056859314e098d5a370e9",[],1,2018-10-26 00:47:51,2018-10-26 00:53:09,2018-11-20 20:29:03,True,2018-10-26 00:53:09,dims,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/8,https://github.com/kubernetes/klog/pull/8,dims,Avoid initializing flags in init(),"- Require explicit `InitFlags` to initialize the flags

Change-Id: Iebb46ae1a9baa8e05cc38ca501dc17221f2a1cb0",[],1,2018-10-26 16:33:11,2018-10-26 16:35:48,2018-11-20 20:29:02,True,2018-10-26 16:35:48,dims,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/9,https://github.com/kubernetes/klog/pull/9,dims,Update README,Change-Id: I27f5780b39622496c744112b76b236af879417a2,[],1,2018-10-26 16:59:32,2018-10-26 17:00:20,2018-11-20 20:29:02,True,2018-10-26 17:00:20,dims,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/10,https://github.com/kubernetes/klog/pull/10,dims,Example on coexisting with older glog,Change-Id: I08060ea81a1b53c5001447af9a602b5d42b3516c,[],1,2018-10-26 21:08:00,2018-10-26 21:25:07,2018-11-20 20:29:02,True,2018-10-26 21:25:07,dims,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/11,https://github.com/kubernetes/klog/pull/11,monotek,Removed doubled wording from README.md ,,['dims'],2,2018-10-31 02:59:24,2018-11-02 13:42:12,2018-11-02 13:42:12,True,2018-11-02 13:42:12,dims,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/12,https://github.com/kubernetes/klog/pull/12,dims,Add OWNERS and other template files,Change-Id: Iaccfe8a93c29808737c44edf09b6281c168b3b1a,"['thockin', 'tallclair']",1,2018-11-02 01:57:49,2018-11-02 11:28:18,2018-11-02 11:28:18,True,2018-11-02 11:28:18,dims,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/13,https://github.com/kubernetes/klog/pull/13,dims,glog wrapper that redirects to klog,"implements the glog API, but redirects to klog implementation.

Makes it easy to use `dep` overrides to quickly switch/try the klog
implementation.

Change-Id: Ibdf4b25ed3b17e761c3fdea449f80add76a9070f","['justinsb', 'thockin', 'tallclair']",1,2018-11-02 02:07:25,2018-11-08 23:46:04,2018-11-08 23:46:04,True,2018-11-08 23:46:04,dims,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/14,https://github.com/kubernetes/klog/pull/14,dims,Oops! missed a couple of spots for imports,"Fix up the example directory, imports point to an older repo used for proof-of-concept",['neolit123'],1,2018-11-13 18:05:37,2018-11-13 19:59:59,2018-11-13 19:59:59,True,2018-11-13 19:59:59,dims,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/16,https://github.com/kubernetes/klog/pull/16,dims,Add a short HOWTO,Change-Id: I35a59bebd603ac84a480c977e29a97bc7b8d643c,['BenTheElder'],1,2018-11-14 03:13:17,2018-11-14 18:15:55,2018-11-14 18:15:55,True,2018-11-14 18:15:55,k8s-ci-robot,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/17,https://github.com/kubernetes/klog/pull/17,vincepri,Add common PR/Issues templates,Signed-off-by: Vince Prignano <vince@vincepri.com>,['dims'],1,2018-11-14 23:15:00,2018-11-15 03:02:20,2018-11-15 03:02:20,True,2018-11-15 03:02:20,k8s-ci-robot,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/20,https://github.com/kubernetes/klog/pull/20,munnerz,Add SetLogger function to intercept klog output with logr,"This is an example of how we can modify klog and the work required in order to allow intercepting logs, including preserving the `V` level and severity.

In order to do this, I've had to change the type signature of `Verbose` from `type Verbose bool` to:

```
type Verbose struct {
	enabled bool
	logr    logr.InfoLogger
}
```

Consequently, it requires a corresponding change in k/k in the instances where `if klog.V(x) {` (replacing them with `if klog.V(x).Enabled()`).

The total changeset in k/k to get `bazel build //...` to pass:

```
 pkg/cloudprovider/providers/gce/cloud/gen.go                | 160 +++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------
 pkg/cloudprovider/providers/vsphere/vclib/connection.go     |   2 +-
 pkg/controller/nodelifecycle/node_lifecycle_controller.go   |   4 +--
 pkg/controller/volume/attachdetach/reconciler/reconciler.go |   6 ++--
 pkg/kubectl/cmd/util/helpers.go                             |   2 +-
 pkg/kubelet/eviction/helpers.go                             |   4 +--
 pkg/proxy/endpoints.go                                      |   2 +-
 pkg/scheduler/algorithm/predicates/predicates.go            |   8 ++---
 pkg/scheduler/algorithm/priorities/interpod_affinity.go     |   2 +-
 pkg/scheduler/algorithm/priorities/resource_allocation.go   |   2 +-
 pkg/scheduler/algorithm/priorities/resource_limits.go       |   2 +-
 pkg/scheduler/algorithm/priorities/selector_spreading.go    |   2 +-
 pkg/scheduler/core/generic_scheduler.go                     |   6 ++--
 plugin/pkg/auth/authorizer/rbac/rbac.go                     |   2 +-
 staging/src/k8s.io/apiserver/pkg/server/httplog/httplog.go  |   4 +--
 staging/src/k8s.io/apiserver/pkg/util/trace/trace.go        |   4 +--
 staging/src/k8s.io/client-go/rest/request.go                |   8 ++---
 staging/src/k8s.io/client-go/transport/round_trippers.go    |   8 ++---
 18 files changed, 114 insertions(+), 114 deletions(-)
```

We can still preserve the old behaviour in the `k8s.io/klog/glog` package, for those that are using the dep `replace` method to implement glog.

ref #19","['pohly', 'DirectXMan12', 'thockin']",7,2018-11-15 00:26:32,,2019-03-15 23:29:17,False,,,dirty,False,open
klog,https://api.github.com/repos/kubernetes/klog/pulls/21,https://github.com/kubernetes/klog/pull/21,munnerz,Add go_import_path option to .travis.yml,"In CI right now, `k8s.io/klog` is being fetched at `master` when `k8s.io/klog/glog` is tested, as it imports `k8s.io/klog`.

Travis supports setting a custom path to clone your repo at for exactly this reason, and this PR adds the option to the .travis.yml file 😄 

(see #20 for an example)",['dims'],1,2018-11-15 00:44:07,2018-11-15 01:13:40,2018-11-15 01:13:40,True,2018-11-15 01:13:40,k8s-ci-robot,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/27,https://github.com/kubernetes/klog/pull/27,vincepri,Update example/readme when using klog and glog,"Signed-off-by: Vince Prignano <vince@vincepri.com>

<!--  Thanks for sending a pull request!  Here are some tips for you:
1. If this is your first time, read our contributor guidelines https://git.k8s.io/community/contributors/guide/pull-requests.md#the-pull-request-submit-process and developer guide https://git.k8s.io/community/contributors/devel/development.md#development-guide
2. If you want *faster* PR reviews, read how: https://git.k8s.io/community/contributors/guide/pull-requests.md#best-practices-for-faster-reviews
3. Follow the instructions for writing a release note: https://git.k8s.io/community/contributors/guide/release-notes.md
4. If the PR is unfinished, see how to mark it: https://git.k8s.io/community/contributors/guide/pull-requests.md#marking-unfinished-pull-requests
5. If this PR changes image versions, please title this PR ""Bump <image name> from x.x.x to y.y.y.""
-->

**What this PR does / why we need it**:
This PR shows an alternative method to make `klog` and `glog` coexist. The approach has been tested and merged into [cluster-api](https://github.com/kubernetes-sigs/cluster-api/pull/610) and proven to be effective.

**Which issue(s) this PR fixes** *(optional, in `fixes #<issue number>(, fixes #<issue_number>, ...)` format, will close the issue(s) when PR gets merged)*:
Fixes #26 

**Special notes for your reviewer**:

_Please confirm that if this PR changes any image versions, then that's the sole change this PR makes._

**Release note**:
<!--  Write your release note:
1. Enter your extended release note in the below block. If the PR requires additional action from users switching to the new release, include the string ""action required"".
2. If no release note is required, just write ""NONE"".
-->
```release-note

```","['dims', 'neolit123']",2,2018-12-01 16:20:47,2018-12-03 19:15:10,2018-12-03 19:15:10,True,2018-12-03 19:15:10,k8s-ci-robot,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/29,https://github.com/kubernetes/klog/pull/29,christopherhein,Adds link to k8s/community logging conventions,"**What this PR does / why we need it**:
Per @dims comment https://github.com/kubernetes/community/pull/3016 this adds a link to the logging conventions on k8s/community.

**Which issue(s) this PR fixes** *(optional, in `fixes #<issue number>(, fixes #<issue_number>, ...)` format, will close the issue(s) when PR gets merged)*:
Fixes #28

**Special notes for your reviewer**:
n/a

**Release note**:
```release-note
Adds link to the README.md about logging conventions
```

Signed-off-by: Christopher Hein <me@christopherhein.com>",['DirectXMan12'],1,2018-12-06 20:18:40,2018-12-08 03:05:51,2018-12-08 03:05:52,True,2018-12-08 03:05:51,k8s-ci-robot,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/30,https://github.com/kubernetes/klog/pull/30,shsjshentao,stderrthreshold is useless if logtostderr is set,"stderrthreshold is useless if logtostderr is set.
This pr can ignore logs which log level is under stderrthreshold.
Like: 
flag.Set(""logtostderr"",""true"")
flag.Set(""stderrthreshold"",""ERROR"")",[],1,2018-12-07 06:38:59,2018-12-07 06:44:33,2018-12-07 06:44:33,False,,,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/31,https://github.com/kubernetes/klog/pull/31,shsjshentao,stderrthreshold is useless if logtostderr is set,"stderrthreshold is useless if logtostderr is set.
This pr can ignore logs which log level is under stderrthreshold.
Like:
flag.Set(""logtostderr"",""true"")
flag.Set(""stderrthreshold"",""ERROR"")

**Does this PR introduce a user-facing change?**:
<!--  
If no, just write ""NONE"".
If yes, a release note is required:
Enter your extended release note in the block below. If the PR requires additional action from users switching to the new release, include the string ""action required"".
-->
```release-note
The flag ""stderrthreshold"" will take effect if flag ""logtostderr"" is set to ""true"".
In previous version, it will print all level logs whatever ""stderrthreshold"" is set.
```",['dims'],1,2018-12-07 06:45:14,2018-12-24 20:43:49,2018-12-24 20:43:49,True,2018-12-24 20:43:49,k8s-ci-robot,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/32,https://github.com/kubernetes/klog/pull/32,MalloZup,Clearify that loglevel is expressed with integers,"**What this PR does / why we need it**:
This PR make clear that the verbosity is depending on integers not on string like (debug, info, etc)

**Which issue(s) this PR fixes** 
Fixes https://github.com/kubernetes/kubernetes/issues/35054
**Release note**:
```release-note
document and clarify more kubectl --v
```","['dims', 'lavalamp']",1,2018-12-18 10:44:30,2018-12-21 13:53:12,2018-12-21 13:53:12,True,2018-12-21 13:53:12,k8s-ci-robot,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/33,https://github.com/kubernetes/klog/pull/33,nikhita,Add the code of conduct,"For https://github.com/kubernetes/community/issues/3053

The content is from https://github.com/kubernetes/kubernetes-template-project.

/assign @dims 

**Release note**:
<!--  Write your release note:
1. Enter your extended release note in the below block. If the PR requires additional action from users switching to the new release, include the string ""action required"".
2. If no release note is required, just write ""NONE"".
-->
```release-note
NONE
```",['dims'],1,2018-12-27 11:43:29,2018-12-27 13:44:21,2018-12-27 13:44:21,True,2018-12-27 13:44:20,k8s-ci-robot,unknown,,closed
klog,https://api.github.com/repos/kubernetes/klog/pulls/36,https://github.com/kubernetes/klog/pull/36,dims,k8s.io/klog/glog does not work,"if the proxy is in a sub directory, it does not work with `dep` so let's
drop this

Change-Id: I26829711ab878758e2e8fd8bad3b6a3f779cc0a8

<!--  Thanks for sending a pull request!  Here are some tips for you:
1. If this is your first time, read our contributor guidelines https://git.k8s.io/community/contributors/guide/pull-requests.md#the-pull-request-submit-process and developer guide https://git.k8s.io/community/contributors/devel/development.md#development-guide
2. If you want *faster* PR reviews, read how: https://git.k8s.io/community/contributors/guide/pull-requests.md#best-practices-for-faster-reviews
3. Follow the instructions for writing a release note: https://git.k8s.io/community/contributors/guide/release-notes.md
4. If the PR is unfinished, see how to mark it: https://git.k8s.io/community/contributors/guide/pull-requests.md#marking-unfinished-pull-requests
5. If this PR changes image versions, please title this PR ""Bump <image name> from x.x.x to y.y.y.""
-->

**What this PR does / why we need it**:

**Which issue(s) this PR fixes** *(optional, in `fixes #<issue number>(, fixes #<issue_number>, ...)` format, will close the issue(s) when PR gets merged)*:
Fixes #24

**Special notes for your reviewer**:

_Please confirm that if this PR changes any image versions, then that's the sole change this PR makes._

**Release note**:
<!--  Write your release note:
1. Enter your extended release note in the below block. If the PR requires additional action from users switching to the new release, include the string ""action required"".
2. If no release note is required, just write ""NONE"".
-->
```release-note
Drop the glog proxy to klog as it does not work well in sub directories.
```",['vincepri'],1,2019-01-25 00:45:45,2019-01-25 02:46:51,2019-01-25 02:46:51,True,2019-01-25 02:46:51,k8s-ci-robot,unknown,,closed
