name repository,creator user,url_html issue,url_api issue,title,body,state,pull request,data open,updated at
enhancements,pwittrock,https://github.com/kubernetes/enhancements/pull/1,https://api.github.com/repos/kubernetes/enhancements/issues/1,Kubernetes feature tracking issue template,,closed,True,2016-05-02 18:55:21,2016-05-03 20:05:24
enhancements,erictune,https://github.com/kubernetes/enhancements/issues/2,https://api.github.com/repos/kubernetes/enhancements/issues/2,Role-based access control (RBAC),"# Feature Description
- One-line feature description (can be used as a release note): Role-based access control
- Primary contact (assignee): @ericchiang @deads2k @liggitt
- Responsible SIGs: sig-auth
- Design proposal link (community repo):
- Reviewer(s): @deads2k @ericchiang 
- Approver (likely from SIG/area to which feature belongs): @erictune @smarterclayton 
- Feature target (which target equals to which milestone):
  - Alpha release target - 1.3
  - Beta release target - 1.6
  - Stable release target - 1.8

https://github.com/kubernetes/kubernetes/pull/25634
kubernetes/kubernetes#26753
kubernetes/kubernetes.github.io#643",closed,False,2016-05-03 20:06:07,2017-10-24 15:20:04
enhancements,pwittrock,https://github.com/kubernetes/enhancements/issues/3,https://api.github.com/repos/kubernetes/enhancements/issues/3,Support Api Object Templates,"Thanks for wanting to add a feature to Kubernetes!  You will be responsible for guiding
your feature through completion, and asking the right people for approvals.  

Large features typically go through three stages: [Alpha, Beta, and Stable](https://github.com/kubernetes/kubernetes/blob/master/docs/api.md#api-versioning)
Each stage requires various approvals from various teams.

You can use the checkboxes below to
track your progress.  You can delete the text above once you have read it.  Please keep the checklist.
- [ ] Before Alpha
  - [x] Design Approval
    - [x] < 1 page PR description of the design. [advice for design description] 
      - **[done in design doc](https://github.com/kubernetes/kubernetes/commits/release-1.2/docs/proposals/templates.md)**
    - [x] Design doc under [docs/proposals](https://github.com/kubernetes/kubernetes/docs/proposals).
      - **[done in design doc](https://github.com/kubernetes/kubernetes/commits/release-1.2/docs/proposals/templates.md)**
    - [x] Initial API review (if API).  Maybe same PR as design doc.
      -  Any code that changes an API (`/pkg/apis/...`)
      -  **cc @kubernetes/api**
      -  - **[done in design doc](https://github.com/kubernetes/kubernetes/commits/release-1.2/docs/proposals/templates.md)**
  - [ ] Write (code + tests + docs) then get them merged.  **ALL-PR-NUMBERS**
    - [ ] **Code needs to be disabled by default.**   Verified by code OWNERS
    - [ ] Minimal testing
    - [ ] Minimal docs
      - cc @kubernetes/docs on docs PR
      - **cc @kubernetes/feature-reviewers on this issue** to get approval before checking this off
      - New apis: _Glossary Section Item_ in the docs repo: kubernetes/kubernetes.github.io
    - [ ] Update release notes
- [ ] Before Beta
  - [ ] Testing is sufficient for beta
  - [ ] User docs with tutorials
    - _Updated walkthrough / tutorial_ in the docs repo: kubernetes/kubernetes.github.io
    - cc @kubernetes/docs on docs PR
    - **cc @kubernetes/feature-reviewers on this issue** to get approval before checking this off
  - [ ] Thorough API review
    - **cc @kubernetes/api**
- [ ] Before Stable
  - [ ] docs/proposals/foo.md moved to docs/design/foo.md 
    - **cc @kubernetes/feature-reviewers on this issue** to get approval before checking this off
  - [ ] Soak, load testing  
  - [ ] detailed user docs and examples
    - **cc @kubernetes/docs**
    - **cc @kubernetes/feature-reviewers on this issue** to get approval before checking this off

_FEATURE_STATUS is used for feature tracking and to be updated by @kubernetes/feature-reviewers._
**FEATURE_STATUS: IN_DEVELOPMENT**

More advice:

Design
- Once you get LGTM from a _@kubernetes/feature-reviewers_ member, you can check this checkbox, and the reviewer will apply the ""design-complete"" label.

Coding
- Use as many PRs as you need.  Write tests in the same or different PRs, as is convenient for you.
- As each PR is merged, add a comment to this issue referencing the PRs.  Code goes in the http://github.com/kubernetes/kubernetes repository,
      and sometimes http://github.com/kubernetes/contrib, or other repos.
- When you are done with the code, apply the ""code-complete"" label.
- When the feature has user docs, please add a comment mentioning @kubernetes/feature-reviewers and they will
      check that the code matches the proposed feature and design, and that everything is done, and that there is adequate
      testing.  They won't do detailed code review: that already happened when your PRs were reviewed.
      When that is done, you can check this box and the reviewer will apply the ""code-complete"" label.

Docs
- [ ] Write user docs and get them merged in.
- User docs go into http://github.com/kubernetes/kubernetes.github.io.
- When the feature has user docs, please add a comment mentioning @kubernetes/docs.
- When you get LGTM, you can check this checkbox, and the reviewer will apply the ""docs-complete"" label.
",closed,False,2016-05-03 20:44:16,2016-06-17 20:19:07
enhancements,erictune,https://github.com/kubernetes/enhancements/pull/4,https://api.github.com/repos/kubernetes/enhancements/issues/4,Update ISSUE_TEMPLATE.md,,closed,True,2016-05-09 16:54:20,2017-03-24 18:57:32
enhancements,erictune,https://github.com/kubernetes/enhancements/issues/5,https://api.github.com/repos/kubernetes/enhancements/issues/5,Pod Security Policy,"# Feature Description
- Define policy objects that limit what security-related features pods and containers can use
- Primary contact (assignee): @tallclair
- Responsible SIGs: @kubernetes/sig-auth-feature-requests @kubernetes/sig-node-feature-requests 
- Design proposal link (community repo): https://github.com/kubernetes/community/blob/master/contributors/design-proposals/auth/pod-security-policy.md
- Link to e2e and/or unit tests: https://github.com/kubernetes/kubernetes/blob/master/test/e2e/auth/pod_security_policy.go
- Reviewer(s) - (for LGTM): @liggitt @tallclair 
- Approver: @liggitt @tallclair 
- Feature target (which target equals to which milestone):
  - Beta release target (extensions/v1beta1) - 1.8
  - Beta release target (policy/v1beta1) - 1.10
  - Stable release target - TBD

# Related issues
* https://github.com/kubernetes/kubernetes/issues/43214 - Move out of extensions/v1beta1 API group:
  - 1.10
    - [x] additionally allow authorizing via `use` verb in `policy` API group (will need to allow via either group for some time period)
    - [x] update e2e tests (test both for some time period)
  - 1.11
    - [ ] move internal types to policy package (cleanup)
    - [ ] move registry to policy package (cleanup)
    - [ ] update addon manifests to use policy/v1beta1, grant permissions in policy API group
    - [ ] switch admission plugin to use policy group informer
    - [ ] switch preferred storage version to policy group
* https://github.com/kubernetes/kubernetes/issues/56174
* https://github.com/kubernetes/kubernetes/issues/55435
* https://github.com/kubernetes/kubernetes/issues/56173",open,False,2016-05-09 16:58:22,2019-03-26 00:24:45
enhancements,erictune,https://github.com/kubernetes/enhancements/pull/6,https://api.github.com/repos/kubernetes/enhancements/issues/6,Update ISSUE_TEMPLATE.md,"Require docs/proposals for all features, to allow commenting.
",closed,True,2016-05-09 17:03:38,2016-06-08 21:31:47
enhancements,erictune,https://github.com/kubernetes/enhancements/pull/7,https://api.github.com/repos/kubernetes/enhancements/issues/7,Update README.md,"describe how and when to use feature tracking issues.
",closed,True,2016-05-09 17:56:20,2017-03-24 18:57:32
enhancements,CsatariGergely,https://github.com/kubernetes/enhancements/pull/8,https://api.github.com/repos/kubernetes/enhancements/issues/8,Location of proposals directory corrected.,,closed,True,2016-06-16 08:38:14,2016-07-18 21:01:39
enhancements,idvoretskyi,https://github.com/kubernetes/enhancements/pull/9,https://api.github.com/repos/kubernetes/enhancements/issues/9,Directory with 1.3 features added,"Added directory with the actual features for 1.3 release
",closed,True,2016-06-20 15:11:29,2016-06-20 15:57:21
enhancements,idvoretskyi,https://github.com/kubernetes/enhancements/pull/10,https://api.github.com/repos/kubernetes/enhancements/issues/10,List of the with 1.3 features added,"Features for 1.3 list added.
",closed,True,2016-06-20 16:23:49,2016-06-24 16:12:45
