name repository,creator user,url_html issue,url_api issue,title,body,state,pull request,data open,updated at
cloud-provider-gcp,awly,https://github.com/kubernetes/cloud-provider-gcp/pull/1,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/1,Import gke-certificates-controller from k8s.io/kubernetes,Ported over the commit history and added vendored deps.,closed,True,2018-03-21 21:13:23,2018-04-24 21:25:01
cloud-provider-gcp,mikedanese,https://github.com/kubernetes/cloud-provider-gcp/pull/2,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/2,add mikedanese to owners,"mikdanese needs to approve changes to gke-certificates-controller which
will live in this repo.

mikedanese is:
* emeritus maintainer of gcp cloud provider.
* owner of k8s.io/kubernetes/pkg/cloudprovider.",closed,True,2018-03-22 18:24:29,2018-03-26 21:43:48
cloud-provider-gcp,awly,https://github.com/kubernetes/cloud-provider-gcp/pull/3,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/3,Copy SAR approver code into gke certs controller,"Original code: https://github.com/kubernetes/kubernetes/blob/master/pkg/controller/certificates/approver/sarapprove.go

The code is not identical, some modifications were made to support
future attestation checks.

Also remove 500ms backoff time in gkeSigner test to cut down testing
time from 7s to 0.2s.",closed,True,2018-04-06 18:43:58,2018-04-24 21:24:49
cloud-provider-gcp,mikedanese,https://github.com/kubernetes/cloud-provider-gcp/pull/4,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/4,setup build with bazel,@awly ,closed,True,2018-04-13 16:16:54,2018-04-16 21:29:17
cloud-provider-gcp,awly,https://github.com/kubernetes/cloud-provider-gcp/pull/5,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/5,Remove non-GCP auth providers,Also prune their dependency tree.,closed,True,2018-04-13 22:12:18,2018-04-24 21:24:45
cloud-provider-gcp,awly,https://github.com/kubernetes/cloud-provider-gcp/issues/6,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/6,gke-certificates-controller: approve kubelet serving certificates,Validate VM info in CSR against GCE API and approve/deny.,closed,False,2018-04-13 22:56:25,2018-05-24 21:48:10
cloud-provider-gcp,awly,https://github.com/kubernetes/cloud-provider-gcp/pull/7,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/7,Approve Kubelet serving CSR,"Validate same as client CSRs, plus check DNSNames SAN.

DNSNames should contain GCE VM name. Approver checks it against cluster
project in VM metadata (customer project, not master project).
Optionally it also checks that VM belongs to cluster's NodePool.",closed,True,2018-04-19 18:25:00,2018-04-24 21:24:42
cloud-provider-gcp,awly,https://github.com/kubernetes/cloud-provider-gcp/pull/8,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/8,Stamp docker images with commit SHA instead of timestamp,,closed,True,2018-04-23 18:34:20,2018-04-24 21:24:43
cloud-provider-gcp,awly,https://github.com/kubernetes/cloud-provider-gcp/pull/9,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/9,Tag images with explicit meaningful version,,closed,True,2018-04-25 22:55:56,2018-07-26 17:54:33
cloud-provider-gcp,awly,https://github.com/kubernetes/cloud-provider-gcp/pull/10,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/10,Fix node server cert validation,"- discard warnings when parsing gce.conf
- get instance name from csr.Spec.Username (instead of DNS SAN)
- move SAN filtering out of isNodeCert
- handle private instance IP
- add logging around CSR approvals",closed,True,2018-04-27 19:32:36,2018-07-26 17:54:37
cloud-provider-gcp,awly,https://github.com/kubernetes/cloud-provider-gcp/pull/11,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/11,Bump certs controller version,This adds support for node serving certs.,closed,True,2018-04-30 21:50:35,2018-07-26 17:54:28
cloud-provider-gcp,awly,https://github.com/kubernetes/cloud-provider-gcp/pull/12,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/12,Update and re-run gazelle,This is mostly so that `bazel run :gazelle` produces no diffs and doesn't break stuff in the future.,closed,True,2018-05-07 20:20:28,2018-07-26 17:54:27
cloud-provider-gcp,awly,https://github.com/kubernetes/cloud-provider-gcp/pull/13,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/13,Exec auth plugin using VM ID token,"Most of the code is copied from k8s.io/kubernetes/pkg/kubelet/certificate/...
The only major difference is in request.go where we fetch a VM ID token for Bearer field instead of parsing bootstrap-kubeconfig.",closed,True,2018-05-09 21:54:08,2018-07-26 17:54:27
cloud-provider-gcp,awly,https://github.com/kubernetes/cloud-provider-gcp/pull/14,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/14,Add TPM mode to exec auth plugin,"TPM mode bootstraps TLS key/cert using k8s CSR endpoint with TPM
attestation. The key/cert are cached returned instead of a token.

Note: some parts of the implementation are stubbed out temporarily for
testing.",closed,True,2018-05-22 21:40:13,2018-07-26 17:54:24
cloud-provider-gcp,awly,https://github.com/kubernetes/cloud-provider-gcp/pull/15,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/15,Add bazel rule to push exec plugin to GCS,,closed,True,2018-05-23 23:44:47,2018-07-26 17:53:44
cloud-provider-gcp,jessfraz,https://github.com/kubernetes/cloud-provider-gcp/issues/16,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/16,Create a SECURITY_CONTACTS file.,"As per the email sent to kubernetes-dev[1], please create a SECURITY_CONTACTS
file.

The template for the file can be found in the kubernetes-template repository[2].
A description for the file is in the steering-committee docs[3], you might need
to search that page for ""Security Contacts"".

Please feel free to ping me on the PR when you make it, otherwise I will see when
you close this issue. :)

Thanks so much, let me know if you have any questions.

(This issue was generated from a tool, apologies for any weirdness.)

[1] https://groups.google.com/forum/#!topic/kubernetes-dev/codeiIoQ6QE
[2] https://github.com/kubernetes/kubernetes-template-project/blob/master/SECURITY_CONTACTS
[3] https://github.com/kubernetes/community/blob/master/committee-steering/governance/sig-governance-template-short.md
",closed,False,2018-05-24 14:43:18,2018-07-25 21:25:56
cloud-provider-gcp,awly,https://github.com/kubernetes/cloud-provider-gcp/pull/17,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/17,Cert controller validation for tpm attestation,"Still WIP, want to submit implementation in smaller chunks.",closed,True,2018-05-24 20:26:01,2018-07-26 17:53:41
cloud-provider-gcp,awly,https://github.com/kubernetes/cloud-provider-gcp/issues/18,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/18,Get prow to compile/run tests on PRs,@calebamiles do you know how to make this work?,closed,False,2018-05-24 21:49:28,2018-09-28 20:59:56
cloud-provider-gcp,mborsz,https://github.com/kubernetes/cloud-provider-gcp/pull/19,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/19,Add leader election to gke-certificates-controller.,"It's enabled by default to be consistent with other components like
kube-scheduler and kube-controller-manager.",closed,True,2018-06-06 09:37:15,2018-06-13 17:59:29
cloud-provider-gcp,awly,https://github.com/kubernetes/cloud-provider-gcp/pull/20,https://api.github.com/repos/kubernetes/cloud-provider-gcp/issues/20,Make exec plugin more robust,"1. rotate when cert is >1d old
2. rotate when cert expires in <1hr
3. if rotation fails, use old cert if still valid
4. if TPM attestation fails, use old bootstrap flow",closed,True,2018-06-07 22:30:26,2018-07-26 17:53:26
